_id,location_id,m1e_covid_cases,m1e_covid_deaths,m1e_covid_tests,county_name
9744,18149,8,0,25,Starke
9745,18149,5,0,11,Starke
9746,18149,4,0,2,Starke
9747,18149,0,0,15,Starke
9748,18149,0,0,10,Starke
9749,18149,1,0,5,Starke
9750,18149,1,0,0,Starke
9751,18151,0,0,0,Steuben
9752,18151,0,0,0,Steuben
9753,18151,0,0,0,Steuben
9754,18151,0,0,0,Steuben
9755,18151,0,0,0,Steuben
9756,18151,0,0,0,Steuben
9757,18151,0,0,0,Steuben
9758,18151,0,0,0,Steuben
9759,18151,0,0,0,Steuben
9760,18151,0,0,1,Steuben
9761,18151,0,0,0,Steuben
9762,18151,0,0,0,Steuben
9763,18151,0,0,0,Steuben
9764,18151,0,0,0,Steuben
9765,18151,0,0,0,Steuben
9766,18151,0,0,1,Steuben
9767,18151,0,0,0,Steuben
9768,18151,0,0,1,Steuben
9769,18151,0,0,3,Steuben
9770,18151,0,0,4,Steuben
9771,18151,0,0,2,Steuben
9772,18151,0,0,2,Steuben
9773,18151,0,0,4,Steuben
9774,18151,0,0,1,Steuben
9775,18151,0,0,2,Steuben
9776,18151,0,0,8,Steuben
9777,18151,0,0,1,Steuben
9778,18151,1,0,0,Steuben
9779,18151,0,0,8,Steuben
9780,18151,0,0,9,Steuben
9781,18151,1,0,5,Steuben
9782,18151,0,0,17,Steuben
9783,18151,0,0,6,Steuben
9784,18151,2,0,13,Steuben
9785,18151,2,0,14,Steuben
9786,18151,2,0,13,Steuben
9787,18151,1,0,12,Steuben
9788,18151,1,1,3,Steuben
9789,18151,2,0,12,Steuben
9790,18151,0,0,9,Steuben
9791,18151,0,0,9,Steuben
9792,18151,0,0,1,Steuben
9793,18151,0,0,5,Steuben
9794,18151,0,0,11,Steuben
9795,18151,1,0,11,Steuben
9796,18151,1,0,6,Steuben
9797,18151,2,0,2,Steuben
9798,18151,1,0,0,Steuben
9799,18151,0,0,2,Steuben
9800,18151,0,0,2,Steuben
9801,18151,0,0,6,Steuben
9802,18151,1,0,4,Steuben
9803,18151,0,0,4,Steuben
9804,18151,2,0,0,Steuben
9805,18151,1,0,1,Steuben
9806,18151,0,0,9,Steuben
9807,18151,0,0,6,Steuben
9808,18151,0,0,3,Steuben
9809,18151,1,0,9,Steuben
9810,18151,1,0,17,Steuben
9811,18151,2,0,12,Steuben
9812,18151,1,0,38,Steuben
9813,18151,0,0,14,Steuben
9814,18151,15,0,2,Steuben
9815,18151,10,0,15,Steuben
9816,18151,9,0,30,Steuben
9817,18151,1,0,50,Steuben
9818,18151,1,0,32,Steuben
9819,18151,0,1,31,Steuben
9820,18151,1,0,4,Steuben
9821,18151,0,0,4,Steuben
9822,18151,0,0,32,Steuben
9823,18151,2,0,25,Steuben
9824,18151,1,0,31,Steuben
9825,18151,0,0,20,Steuben
9826,18151,0,0,28,Steuben
9827,18151,1,0,2,Steuben
9828,18151,1,0,4,Steuben
9829,18151,1,0,29,Steuben
9830,18151,2,0,56,Steuben
9831,18151,2,0,14,Steuben
9832,18151,3,0,27,Steuben
9833,18151,0,0,10,Steuben
9834,18151,3,0,7,Steuben
9835,18151,0,0,2,Steuben
9836,18151,1,0,7,Steuben
9837,18151,0,0,23,Steuben
9838,18151,1,0,19,Steuben
9839,18151,0,0,40,Steuben
9840,18151,2,0,46,Steuben
9841,18151,0,0,3,Steuben
9842,18151,1,0,3,Steuben
9843,18151,1,0,76,Steuben
9844,18151,2,0,24,Steuben
9845,18151,1,0,27,Steuben
9846,18151,2,0,40,Steuben
9847,18151,0,0,46,Steuben
9848,18151,3,0,9,Steuben
9849,18151,2,0,3,Steuben
9850,18151,0,0,60,Steuben
9851,18151,3,0,29,Steuben
9852,18151,2,0,29,Steuben
9853,18151,2,0,37,Steuben
9854,18151,1,0,32,Steuben
9855,18151,2,0,5,Steuben
9856,18151,0,0,7,Steuben
9857,18151,1,0,25,Steuben
9858,18151,1,0,33,Steuben
9859,18151,0,0,33,Steuben
9860,18151,0,0,27,Steuben
9861,18151,2,0,30,Steuben
9862,18151,1,0,7,Steuben
9863,18151,1,0,7,Steuben
9864,18151,0,0,59,Steuben
9865,18151,1,0,29,Steuben
9866,18151,1,0,39,Steuben
9867,18151,3,0,29,Steuben
9868,18151,4,0,40,Steuben
9869,18151,0,0,10,Steuben
9870,18151,1,0,8,Steuben
9871,18151,2,0,39,Steuben
9872,18151,0,0,28,Steuben
9873,18151,1,0,21,Steuben
9874,18151,2,0,22,Steuben
9875,18151,2,0,11,Steuben
9876,18151,1,0,8,Steuben
9877,18151,0,0,3,Steuben
9878,18151,1,0,15,Steuben
9879,18151,0,0,1,Steuben
9880,18151,3,0,0,Steuben
9881,18153,0,0,0,Sullivan
9882,18153,0,0,0,Sullivan
9883,18153,0,0,0,Sullivan
